# Goldbach verification checkpoint + samples
# original_start=4000121119999999996
# original_end=4001000000000000000
# last_verified=4000670139999999994
# total_verified=274510000000000
# total_total=274510000000000
# total_tries=4198679088996
# total_qhot=274363193529897
# total_misses=0
# elapsed_sec=300884.307460
N,p,q,source
4000669940000004626,4603,4000669940000000023,QHOT
4000669940000004628,1181,4000669940000003447,QHOT
4000669940000004630,2719,4000669940000001911,QHOT
4000669940000004632,1381,4000669940000003251,QHOT
4000669940000004634,1061,4000669940000003573,QHOT
4000669940000004636,1063,4000669940000003573,QHOT
4000669940000004638,3001,4000669940000001637,QHOT
4000669940000004640,1193,4000669940000003447,QHOT
4000669940000004642,1069,4000669940000003573,QHOT
4000669940000004644,4957,4000669939999999687,QHOT
4000669940000004646,4793,4000669939999999853,QHOT
4000669940000004648,1201,4000669940000003447,QHOT
4000669940000004650,1399,4000669940000003251,QHOT
4000669940000004652,2741,4000669940000001911,QHOT
4000669940000004654,3203,4000669940000001451,QHOT
4000669940000004656,3019,4000669940000001637,QHOT
4000669940000004658,3347,4000669940000001311,QHOT
4000669940000004660,1087,4000669940000003573,QHOT
4000669940000004662,3739,4000669940000000923,QHOT
4000669940000004664,1091,4000669940000003573,QHOT
4000669940000004666,1093,4000669940000003573,QHOT
4000669940000004668,3217,4000669940000001451,QHOT
4000669940000004670,1097,4000669940000003573,QHOT
4000669940000004672,3221,4000669940000001451,QHOT
4000669940000004674,1423,4000669940000003251,QHOT
4000669940000004676,1103,4000669940000003573,QHOT
4000669940000004678,1231,4000669940000003447,QHOT
4000669940000004680,1429,4000669940000003251,QHOT
4000669940000004682,1109,4000669940000003573,QHOT
4000669940000004684,1237,4000669940000003447,QHOT
4000669940000004686,3049,4000669940000001637,QHOT
4000669940000004688,2777,4000669940000001911,QHOT
4000669940000004690,1117,4000669940000003573,QHOT
4000669940000004692,3769,4000669940000000923,QHOT
4000669940000004694,3947,4000669940000000747,QHOT
4000669940000004696,1123,4000669940000003573,QHOT
4000669940000004698,1447,4000669940000003251,QHOT
4000669940000004700,2789,4000669940000001911,QHOT
4000669940000004702,1129,4000669940000003573,QHOT
4000669940000004704,1453,4000669940000003251,QHOT
4000669940000004706,1259,4000669940000003447,QHOT
4000669940000004708,2797,4000669940000001911,QHOT
4000669940000004710,1459,4000669940000003251,QHOT
4000669940000004712,2801,4000669940000001911,QHOT
4000669940000004714,2803,4000669940000001911,QHOT
4000669940000004716,3079,4000669940000001637,QHOT
4000669940000004718,3407,4000669940000001311,QHOT
4000669940000004720,3083,4000669940000001637,QHOT
4000669940000004722,1471,4000669940000003251,QHOT
4000669940000004724,1151,4000669940000003573,QHOT
4000669940000004726,1153,4000669940000003573,QHOT
4000669940000004728,5227,4000669939999999501,QHOT
4000669940000004730,1283,4000669940000003447,QHOT
4000669940000004732,1481,4000669940000003251,QHOT
4000669940000004734,1483,4000669940000003251,QHOT
4000669940000004736,1163,4000669940000003573,QHOT
4000669940000004738,1291,4000669940000003447,QHOT
4000669940000004740,1489,4000669940000003251,QHOT
4000669940000004742,4889,4000669939999999853,QHOT
4000669940000004744,1171,4000669940000003573,QHOT
4000669940000004746,3109,4000669940000001637,QHOT
4000669940000004748,1301,4000669940000003447,QHOT
4000669940000004750,1303,4000669940000003447,QHOT
4000669940000004752,3301,4000669940000001451,QHOT
4000669940000004754,1181,4000669940000003573,QHOT
4000669940000004756,3119,4000669940000001637,QHOT
4000669940000004758,3121,4000669940000001637,QHOT
4000669940000004760,1187,4000669940000003573,QHOT
4000669940000004762,1511,4000669940000003251,QHOT
4000669940000004764,3313,4000669940000001451,QHOT
4000669940000004766,1193,4000669940000003573,QHOT
4000669940000004768,1321,4000669940000003447,QHOT
4000669940000004770,3319,4000669940000001451,QHOT
4000669940000004772,2861,4000669940000001911,QHOT
4000669940000004774,1201,4000669940000003573,QHOT
4000669940000004776,3853,4000669940000000923,QHOT
4000669940000004778,3467,4000669940000001311,QHOT
4000669940000004780,3329,4000669940000001451,QHOT
4000669940000004782,1531,4000669940000003251,QHOT
4000669940000004784,4931,4000669939999999853,QHOT
4000669940000004786,1213,4000669940000003573,QHOT
4000669940000004788,5101,4000669939999999687,QHOT
4000669940000004790,1217,4000669940000003573,QHOT
4000669940000004792,4289,4000669940000000503,QHOT
4000669940000004794,1543,4000669940000003251,QHOT
4000669940000004796,1223,4000669940000003573,QHOT
4000669940000004798,2887,4000669940000001911,QHOT
4000669940000004800,1549,4000669940000003251,QHOT
4000669940000004802,1229,4000669940000003573,QHOT
4000669940000004804,1231,4000669940000003573,QHOT
4000669940000004806,3169,4000669940000001637,QHOT
4000669940000004808,1361,4000669940000003447,QHOT
4000669940000004810,1237,4000669940000003573,QHOT
4000669940000004812,3361,4000669940000001451,QHOT
4000669940000004814,1367,4000669940000003447,QHOT
4000669940000004816,4583,4000669940000000233,QHOT
4000669940000004818,1567,4000669940000003251,QHOT
4000669940000004820,1373,4000669940000003447,QHOT
4000669940000004822,1249,4000669940000003573,QHOT
4000669940000004824,3187,4000669940000001637,QHOT
4000669940000004826,4079,4000669940000000747,QHOT
4000669940000004828,1381,4000669940000003447,QHOT
4000669940000004830,1579,4000669940000003251,QHOT
4000669940000004832,1259,4000669940000003573,QHOT
4000669940000004834,1583,4000669940000003251,QHOT
4000669940000004836,4603,4000669940000000233,QHOT
4000669940000004838,2927,4000669940000001911,QHOT
4000669940000004840,3203,4000669940000001637,QHOT
4000669940000004842,3391,4000669940000001451,QHOT
4000669940000004844,3533,4000669940000001311,QHOT
4000669940000004846,1399,4000669940000003447,QHOT
4000669940000004848,1597,4000669940000003251,QHOT
4000669940000004850,1277,4000669940000003573,QHOT
4000669940000004852,1279,4000669940000003573,QHOT
4000669940000004854,3217,4000669940000001637,QHOT
4000669940000004856,1283,4000669940000003573,QHOT
4000669940000004858,1607,4000669940000003251,QHOT
4000669940000004860,1609,4000669940000003251,QHOT
4000669940000004862,1289,4000669940000003573,QHOT
4000669940000004864,1291,4000669940000003573,QHOT
4000669940000004866,3229,4000669940000001637,QHOT
4000669940000004868,2957,4000669940000001911,QHOT
4000669940000004870,1297,4000669940000003573,QHOT
4000669940000004872,1621,4000669940000003251,QHOT
4000669940000004874,1301,4000669940000003573,QHOT
4000669940000004876,1303,4000669940000003573,QHOT
4000669940000004878,1627,4000669940000003251,QHOT
4000669940000004880,1307,4000669940000003573,QHOT
4000669940000004882,2971,4000669940000001911,QHOT
4000669940000004884,3433,4000669940000001451,QHOT
4000669940000004886,1439,4000669940000003447,QHOT
4000669940000004888,1637,4000669940000003251,QHOT
4000669940000004890,3253,4000669940000001637,QHOT
4000669940000004892,1319,4000669940000003573,QHOT
4000669940000004894,1321,4000669940000003573,QHOT
4000669940000004896,3259,4000669940000001637,QHOT
4000669940000004898,1451,4000669940000003447,QHOT
4000669940000004900,1327,4000669940000003573,QHOT
4000669940000004902,4951,4000669939999999951,QHOT
4000669940000004904,3593,4000669940000001311,QHOT
4000669940000004906,1459,4000669940000003447,QHOT
4000669940000004908,1657,4000669940000003251,QHOT
4000669940000004910,2999,4000669940000001911,QHOT
4000669940000004912,3001,4000669940000001911,QHOT
4000669940000004914,1663,4000669940000003251,QHOT
4000669940000004916,5399,4000669939999999517,QHOT
4000669940000004918,1471,4000669940000003447,QHOT
4000669940000004920,1669,4000669940000003251,QHOT
4000669940000004922,3011,4000669940000001911,QHOT
4000669940000004924,3613,4000669940000001311,QHOT
4000669940000004926,4003,4000669940000000923,QHOT
4000669940000004928,1481,4000669940000003447,QHOT
4000669940000004930,1483,4000669940000003447,QHOT
4000669940000004932,5431,4000669939999999501,QHOT
4000669940000004934,1361,4000669940000003573,QHOT
4000669940000004936,1489,4000669940000003447,QHOT
4000669940000004938,3301,4000669940000001637,QHOT
4000669940000004940,1367,4000669940000003573,QHOT
4000669940000004942,3491,4000669940000001451,QHOT
4000669940000004944,1693,4000669940000003251,QHOT
4000669940000004946,1373,4000669940000003573,QHOT
4000669940000004948,1697,4000669940000003251,QHOT
4000669940000004950,1699,4000669940000003251,QHOT
4000669940000004952,3041,4000669940000001911,QHOT
4000669940000004954,1381,4000669940000003573,QHOT
4000669940000004956,3319,4000669940000001637,QHOT
4000669940000004958,1511,4000669940000003447,QHOT
4000669940000004960,1709,4000669940000003251,QHOT
4000669940000004962,3511,4000669940000001451,QHOT
4000669940000004964,4217,4000669940000000747,QHOT
4000669940000004966,3329,4000669940000001637,QHOT
4000669940000004968,3331,4000669940000001637,QHOT
4000669940000004970,1523,4000669940000003447,QHOT
4000669940000004972,1399,4000669940000003573,QHOT
4000669940000004974,1723,4000669940000003251,QHOT
4000669940000004976,4229,4000669940000000747,QHOT
4000669940000004978,1531,4000669940000003447,QHOT
4000669940000004980,3343,4000669940000001637,QHOT
4000669940000004982,1409,4000669940000003573,QHOT
4000669940000004984,1733,4000669940000003251,QHOT
4000669940000004986,4483,4000669940000000503,QHOT
4000669940000004988,3677,4000669940000001311,QHOT
4000669940000004990,1543,4000669940000003447,QHOT
4000669940000004992,1741,4000669940000003251,QHOT
4000669940000004994,3083,4000669940000001911,QHOT
4000669940000004996,1423,4000669940000003573,QHOT
4000669940000004998,1747,4000669940000003251,QHOT
4000669940000005000,1427,4000669940000003573,QHOT
4000669940000005002,1429,4000669940000003573,QHOT
4000669940000005004,1753,4000669940000003251,QHOT
4000669940000005006,1433,4000669940000003573,QHOT
4000669940000005008,3371,4000669940000001637,QHOT
4000669940000005010,1759,4000669940000003251,QHOT
4000669940000005012,1439,4000669940000003573,QHOT
4000669940000005014,1567,4000669940000003447,QHOT
4000669940000005016,4093,4000669940000000923,QHOT
4000669940000005018,1571,4000669940000003447,QHOT
4000669940000005020,1447,4000669940000003573,QHOT
4000669940000005022,3571,4000669940000001451,QHOT
4000669940000005024,1451,4000669940000003573,QHOT
4000669940000005026,1453,4000669940000003573,QHOT
4000669940000005028,1777,4000669940000003251,QHOT
4000669940000005030,1583,4000669940000003447,QHOT
4000669940000005032,1459,4000669940000003573,QHOT
4000669940000005034,1783,4000669940000003251,QHOT
4000669940000005036,4289,4000669940000000747,QHOT
4000669940000005038,1787,4000669940000003251,QHOT
4000669940000005040,1789,4000669940000003251,QHOT
4000669940000005042,5189,4000669939999999853,QHOT
4000669940000005044,1471,4000669940000003573,QHOT
4000669940000005046,4813,4000669940000000233,QHOT
4000669940000005048,1601,4000669940000003447,QHOT
4000669940000005050,3413,4000669940000001637,QHOT
4000669940000005052,1801,4000669940000003251,QHOT
4000669940000005054,1481,4000669940000003573,QHOT
4000669940000005056,1483,4000669940000003573,QHOT
4000669940000005058,3607,4000669940000001451,QHOT
4000669940000005060,1487,4000669940000003573,QHOT
4000669940000005062,1489,4000669940000003573,QHOT
4000669940000005064,3613,4000669940000001451,QHOT
4000669940000005066,1493,4000669940000003573,QHOT
4000669940000005068,1621,4000669940000003447,QHOT
4000669940000005070,3433,4000669940000001637,QHOT
4000669940000005072,1499,4000669940000003573,QHOT
4000669940000005074,1627,4000669940000003447,QHOT
4000669940000005076,4153,4000669940000000923,QHOT
4000669940000005078,3167,4000669940000001911,QHOT
4000669940000005080,3169,4000669940000001911,QHOT
4000669940000005082,1831,4000669940000003251,QHOT
4000669940000005084,1511,4000669940000003573,QHOT
4000669940000005086,3449,4000669940000001637,QHOT
4000669940000005088,3637,4000669940000001451,QHOT
4000669940000005090,3779,4000669940000001311,QHOT
4000669940000005092,3181,4000669940000001911,QHOT
4000669940000005094,3457,4000669940000001637,QHOT
4000669940000005096,1523,4000669940000003573,QHOT
4000669940000005098,1847,4000669940000003251,QHOT
4000669940000005100,3463,4000669940000001637,QHOT
4000669940000005102,3191,4000669940000001911,QHOT
4000669940000005104,1531,4000669940000003573,QHOT
4000669940000005106,3469,4000669940000001637,QHOT
4000669940000005108,3797,4000669940000001311,QHOT
4000669940000005110,1663,4000669940000003447,QHOT
4000669940000005112,1861,4000669940000003251,QHOT
4000669940000005114,1667,4000669940000003447,QHOT
4000669940000005116,1543,4000669940000003573,QHOT
4000669940000005118,1867,4000669940000003251,QHOT
4000669940000005120,3209,4000669940000001911,QHOT
4000669940000005122,1549,4000669940000003573,QHOT
4000669940000005124,1873,4000669940000003251,QHOT
4000669940000005126,1553,4000669940000003573,QHOT
4000669940000005128,1877,4000669940000003251,QHOT
4000669940000005130,1879,4000669940000003251,QHOT
4000669940000005132,1559,4000669940000003573,QHOT
4000669940000005134,3823,4000669940000001311,QHOT
4000669940000005136,3499,4000669940000001637,QHOT
4000669940000005138,4391,4000669940000000747,QHOT
4000669940000005140,1567,4000669940000003573,QHOT
4000669940000005142,3691,4000669940000001451,QHOT
4000669940000005144,1571,4000669940000003573,QHOT
4000669940000005146,1699,4000669940000003447,QHOT
4000669940000005148,3511,4000669940000001637,QHOT
4000669940000005150,5297,4000669939999999853,QHOT
4000669940000005152,1579,4000669940000003573,QHOT
4000669940000005154,3517,4000669940000001637,QHOT
4000669940000005156,1583,4000669940000003573,QHOT
4000669940000005158,1907,4000669940000003251,QHOT
4000669940000005160,3709,4000669940000001451,QHOT
4000669940000005162,3251,4000669940000001911,QHOT
4000669940000005164,1913,4000669940000003251,QHOT
4000669940000005166,3529,4000669940000001637,QHOT
4000669940000005168,1721,4000669940000003447,QHOT
4000669940000005170,1597,4000669940000003573,QHOT
4000669940000005172,5443,4000669939999999729,QHOT
4000669940000005174,1601,4000669940000003573,QHOT
4000669940000005176,3539,4000669940000001637,QHOT
4000669940000005178,3541,4000669940000001637,QHOT
4000669940000005180,1607,4000669940000003573,QHOT
4000669940000005182,1609,4000669940000003573,QHOT
4000669940000005184,1933,4000669940000003251,QHOT
4000669940000005186,1613,4000669940000003573,QHOT
4000669940000005188,1741,4000669940000003447,QHOT
4000669940000005190,3739,4000669940000001451,QHOT
4000669940000005192,1619,4000669940000003573,QHOT
4000669940000005194,1621,4000669940000003573,QHOT
4000669940000005196,3559,4000669940000001637,QHOT
4000669940000005198,4451,4000669940000000747,QHOT
4000669940000005200,1627,4000669940000003573,QHOT
4000669940000005202,1951,4000669940000003251,QHOT
4000669940000005204,4457,4000669940000000747,QHOT
4000669940000005206,1759,4000669940000003447,QHOT
4000669940000005208,3571,4000669940000001637,QHOT
4000669940000005210,1637,4000669940000003573,QHOT
4000669940000005212,3301,4000669940000001911,QHOT
4000669940000005214,5527,4000669939999999687,QHOT
4000669940000005216,5399,4000669939999999817,QHOT
4000669940000005218,3307,4000669940000001911,QHOT
4000669940000005220,3583,4000669940000001637,QHOT
4000669940000005222,3911,4000669940000001311,QHOT
4000669940000005224,1777,4000669940000003447,QHOT
4000669940000005226,4723,4000669940000000503,QHOT
4000669940000005228,3917,4000669940000001311,QHOT
4000669940000005230,1657,4000669940000003573,QHOT
4000669940000005232,4729,4000669940000000503,QHOT
4000669940000005234,1787,4000669940000003447,QHOT
4000669940000005236,1663,4000669940000003573,QHOT
4000669940000005238,1987,4000669940000003251,QHOT
4000669940000005240,1667,4000669940000003573,QHOT
4000669940000005242,1669,4000669940000003573,QHOT
4000669940000005244,1993,4000669940000003251,QHOT
4000669940000005246,5393,4000669939999999853,QHOT
4000669940000005248,1801,4000669940000003447,QHOT
4000669940000005250,1999,4000669940000003251,QHOT
4000669940000005252,5399,4000669939999999853,QHOT
4000669940000005254,2003,4000669940000003251,QHOT
4000669940000005256,5569,4000669939999999687,QHOT
4000669940000005258,1811,4000669940000003447,QHOT
4000669940000005260,3623,4000669940000001637,QHOT
4000669940000005262,2011,4000669940000003251,QHOT
4000669940000005264,4517,4000669940000000747,QHOT
4000669940000005266,1693,4000669940000003573,QHOT
4000669940000005268,2017,4000669940000003251,QHOT
4000669940000005270,1697,4000669940000003573,QHOT
4000669940000005272,1699,4000669940000003573,QHOT
4000669940000005274,3637,4000669940000001637,QHOT
4000669940000005276,5657,4000669939999999619,QHOT
4000669940000005278,1831,4000669940000003447,QHOT
4000669940000005280,2029,4000669940000003251,QHOT
4000669940000005282,1709,4000669940000003573,QHOT
4000669940000005284,3373,4000669940000001911,QHOT
4000669940000005286,4363,4000669940000000923,QHOT
4000669940000005288,5669,4000669939999999619,QHOT
4000669940000005290,2039,4000669940000003251,QHOT
4000669940000005292,5791,4000669939999999501,QHOT
4000669940000005294,1721,4000669940000003573,QHOT
4000669940000005296,1723,4000669940000003573,QHOT
4000669940000005298,3847,4000669940000001451,QHOT
4000669940000005300,3389,4000669940000001911,QHOT
4000669940000005302,3391,4000669940000001911,QHOT
4000669940000005304,2053,4000669940000003251,QHOT
4000669940000005306,1733,4000669940000003573,QHOT
4000669940000005308,1861,4000669940000003447,QHOT
4000669940000005310,3673,4000669940000001637,QHOT
4000669940000005312,4001,4000669940000001311,QHOT
4000669940000005314,1741,4000669940000003573,QHOT
4000669940000005316,4813,4000669940000000503,QHOT
4000669940000005318,1871,4000669940000003447,QHOT
4000669940000005320,1747,4000669940000003573,QHOT
4000669940000005322,5821,4000669939999999501,QHOT
4000669940000005324,1877,4000669940000003447,QHOT
4000669940000005326,1753,4000669940000003573,QHOT
4000669940000005328,3691,4000669940000001637,QHOT
4000669940000005330,4019,4000669940000001311,QHOT
4000669940000005332,1759,4000669940000003573,QHOT
4000669940000005334,2083,4000669940000003251,QHOT
4000669940000005336,1889,4000669940000003447,QHOT
4000669940000005338,2087,4000669940000003251,QHOT
4000669940000005340,2089,4000669940000003251,QHOT
4000669940000005342,5261,4000669940000000081,QHOT
4000669940000005344,3433,4000669940000001911,QHOT
4000669940000005346,3709,4000669940000001637,QHOT
4000669940000005348,1901,4000669940000003447,QHOT
4000669940000005350,1777,4000669940000003573,QHOT
4000669940000005352,5851,4000669939999999501,QHOT
4000669940000005354,1907,4000669940000003447,QHOT
4000669940000005356,1783,4000669940000003573,QHOT
4000669940000005358,3907,4000669940000001451,QHOT
4000669940000005360,1787,4000669940000003573,QHOT
4000669940000005362,1789,4000669940000003573,QHOT
4000669940000005364,2113,4000669940000003251,QHOT
4000669940000005366,5849,4000669939999999517,QHOT
4000669940000005368,3457,4000669940000001911,QHOT
4000669940000005370,3733,4000669940000001637,QHOT
4000669940000005372,3461,4000669940000001911,QHOT
4000669940000005374,1801,4000669940000003573,QHOT
4000669940000005376,3739,4000669940000001637,QHOT
4000669940000005378,1931,4000669940000003447,QHOT
4000669940000005380,1933,4000669940000003447,QHOT
4000669940000005382,2131,4000669940000003251,QHOT
4000669940000005384,1811,4000669940000003573,QHOT
4000669940000005386,4463,4000669940000000923,QHOT
4000669940000005388,2137,4000669940000003251,QHOT
4000669940000005390,4079,4000669940000001311,QHOT
4000669940000005392,2141,4000669940000003251,QHOT
4000669940000005394,2143,4000669940000003251,QHOT
4000669940000005396,1823,4000669940000003573,QHOT
4000669940000005398,1951,4000669940000003447,QHOT
4000669940000005400,5167,4000669940000000233,QHOT
4000669940000005402,3491,4000669940000001911,QHOT
4000669940000005404,1831,4000669940000003573,QHOT
4000669940000005406,3769,4000669940000001637,QHOT
4000669940000005408,5741,4000669939999999667,QHOT
4000669940000005410,3499,4000669940000001911,QHOT
4000669940000005412,2161,4000669940000003251,QHOT
4000669940000005414,5897,4000669939999999517,QHOT
4000669940000005416,3779,4000669940000001637,QHOT
4000669940000005418,3967,4000669940000001451,QHOT
4000669940000005420,1847,4000669940000003573,QHOT
4000669940000005422,3511,4000669940000001911,QHOT
4000669940000005424,5923,4000669939999999501,QHOT
4000669940000005426,1979,4000669940000003447,QHOT
4000669940000005428,3517,4000669940000001911,QHOT
4000669940000005430,2179,4000669940000003251,QHOT
4000669940000005432,5351,4000669940000000081,QHOT
4000669940000005434,1861,4000669940000003573,QHOT
4000669940000005436,4513,4000669940000000923,QHOT
4000669940000005438,3527,4000669940000001911,QHOT
4000669940000005440,1867,4000669940000003573,QHOT
4000669940000005442,4519,4000669940000000923,QHOT
4000669940000005444,1871,4000669940000003573,QHOT
4000669940000005446,1873,4000669940000003573,QHOT
4000669940000005448,277,4000669940000005171,SIEVE
4000669940000005450,1877,4000669940000003573,QHOT
4000669940000005452,281,4000669940000005171,QHOT
4000669940000005454,283,4000669940000005171,QHOT
4000669940000005456,5939,4000669939999999517,QHOT
4000669940000005458,2011,4000669940000003447,QHOT
4000669940000005460,3823,4000669940000001637,QHOT
4000669940000005462,1889,4000669940000003573,QHOT
4000669940000005464,293,4000669940000005171,QHOT
4000669940000005466,5779,4000669939999999687,QHOT
4000669940000005468,3557,4000669940000001911,QHOT
4000669940000005470,3559,4000669940000001911,QHOT
4000669940000005472,2221,4000669940000003251,QHOT
4000669940000005474,1901,4000669940000003573,QHOT
4000669940000005476,2029,4000669940000003447,QHOT
4000669940000005478,307,4000669940000005171,QHOT
4000669940000005480,1907,4000669940000003573,QHOT
4000669940000005482,311,4000669940000005171,QHOT
4000669940000005484,313,4000669940000005171,QHOT
4000669940000005486,1913,4000669940000003573,QHOT
4000669940000005488,317,4000669940000005171,QHOT
4000669940000005490,2239,4000669940000003251,QHOT
4000669940000005492,3581,4000669940000001911,QHOT
4000669940000005494,2243,4000669940000003251,QHOT
4000669940000005496,4993,4000669940000000503,QHOT
4000669940000005498,4751,4000669940000000747,QHOT
4000669940000005500,2053,4000669940000003447,QHOT
4000669940000005502,331,4000669940000005171,QHOT
4000669940000005504,1931,4000669940000003573,QHOT
4000669940000005506,1933,4000669940000003573,QHOT
4000669940000005508,337,4000669940000005171,QHOT
4000669940000005510,2063,4000669940000003447,QHOT
4000669940000005512,4201,4000669940000001311,QHOT
4000669940000005514,3877,4000669940000001637,QHOT
4000669940000005516,2069,4000669940000003447,QHOT
4000669940000005518,347,4000669940000005171,QHOT
4000669940000005520,349,4000669940000005171,QHOT
4000669940000005522,1949,4000669940000003573,QHOT
4000669940000005524,353,4000669940000005171,QHOT
4000669940000005526,3889,4000669940000001637,QHOT
4000669940000005528,2081,4000669940000003447,QHOT
4000669940000005530,359,4000669940000005171,QHOT
4000669940000005532,2281,4000669940000003251,QHOT
4000669940000005534,2087,4000669940000003447,QHOT
4000669940000005536,2089,4000669940000003447,QHOT
4000669940000005538,367,4000669940000005171,QHOT
4000669940000005540,4229,4000669940000001311,QHOT
4000669940000005542,3631,4000669940000001911,QHOT
4000669940000005544,373,4000669940000005171,QHOT
4000669940000005546,1973,4000669940000003573,QHOT
4000669940000005548,2297,4000669940000003251,QHOT
4000669940000005550,379,4000669940000005171,QHOT
4000669940000005552,1979,4000669940000003573,QHOT
4000669940000005554,383,4000669940000005171,QHOT
4000669940000005556,3919,4000669940000001637,QHOT
4000669940000005558,2111,4000669940000003447,QHOT
4000669940000005560,389,4000669940000005171,QHOT
4000669940000005562,2311,4000669940000003251,QHOT
4000669940000005564,4253,4000669940000001311,QHOT
4000669940000005566,1993,4000669940000003573,QHOT
4000669940000005568,397,4000669940000005171,QHOT
4000669940000005570,1997,4000669940000003573,QHOT
4000669940000005572,401,4000669940000005171,QHOT
4000669940000005574,4651,4000669940000000923,QHOT
4000669940000005576,2003,4000669940000003573,QHOT
4000669940000005578,2131,4000669940000003447,QHOT
4000669940000005580,409,4000669940000005171,QHOT
4000669940000005582,3671,4000669940000001911,QHOT
4000669940000005584,2011,4000669940000003573,QHOT
4000669940000005586,4663,4000669940000000923,QHOT
4000669940000005588,2141,4000669940000003447,QHOT
4000669940000005590,419,4000669940000005171,QHOT
4000669940000005592,421,4000669940000005171,QHOT
4000669940000005594,4283,4000669940000001311,QHOT
4000669940000005596,4673,4000669940000000923,QHOT
4000669940000005598,2347,4000669940000003251,QHOT
4000669940000005600,2027,4000669940000003573,QHOT
4000669940000005602,431,4000669940000005171,QHOT
4000669940000005604,433,4000669940000005171,QHOT
4000669940000005606,6089,4000669939999999517,QHOT
4000669940000005608,2161,4000669940000003447,QHOT
4000669940000005610,439,4000669940000005171,QHOT
4000669940000005612,2039,4000669940000003573,QHOT
4000669940000005614,443,4000669940000005171,QHOT
4000669940000005616,5113,4000669940000000503,QHOT
4000669940000005618,4871,4000669940000000747,QHOT
4000669940000005620,449,4000669940000005171,QHOT
4000669940000005622,2371,4000669940000003251,QHOT
4000669940000005624,4877,4000669940000000747,QHOT
4000669940000005626,2053,4000669940000003573,QHOT
4000669940000005628,457,4000669940000005171,QHOT
4000669940000005630,3719,4000669940000001911,QHOT
4000669940000005632,461,4000669940000005171,QHOT
4000669940000005634,463,4000669940000005171,QHOT
4000669940000005636,2063,4000669940000003573,QHOT
4000669940000005638,467,4000669940000005171,QHOT
4000669940000005640,2389,4000669940000003251,QHOT
4000669940000005642,2069,4000669940000003573,QHOT
4000669940000005644,2393,4000669940000003251,QHOT
4000669940000005646,4723,4000669940000000923,QHOT
4000669940000005648,4337,4000669940000001311,QHOT
4000669940000005650,479,4000669940000005171,QHOT
4000669940000005652,4201,4000669940000001451,QHOT
4000669940000005654,2081,4000669940000003573,QHOT
4000669940000005656,2083,4000669940000003573,QHOT
4000669940000005658,487,4000669940000005171,QHOT
4000669940000005660,2087,4000669940000003573,QHOT
4000669940000005662,491,4000669940000005171,QHOT
4000669940000005664,4027,4000669940000001637,QHOT
4000669940000005666,4919,4000669940000000747,QHOT
4000669940000005668,2221,4000669940000003447,QHOT
4000669940000005670,499,4000669940000005171,QHOT
4000669940000005672,2099,4000669940000003573,QHOT
4000669940000005674,503,4000669940000005171,QHOT
4000669940000005676,5443,4000669940000000233,QHOT
4000669940000005678,3767,4000669940000001911,QHOT
4000669940000005680,509,4000669940000005171,QHOT
4000669940000005682,4231,4000669940000001451,QHOT
4000669940000005684,2111,4000669940000003573,QHOT
4000669940000005686,2113,4000669940000003573,QHOT
4000669940000005688,2437,4000669940000003251,QHOT
4000669940000005690,2243,4000669940000003447,QHOT
4000669940000005692,521,4000669940000005171,QHOT
4000669940000005694,523,4000669940000005171,QHOT
4000669940000005696,5843,4000669939999999853,QHOT
4000669940000005698,2251,4000669940000003447,QHOT
4000669940000005700,6199,4000669939999999501,QHOT
4000669940000005702,2129,4000669940000003573,QHOT
4000669940000005704,2131,4000669940000003573,QHOT
4000669940000005706,4783,4000669940000000923,QHOT
4000669940000005708,3797,4000669940000001911,QHOT
4000669940000005710,2137,4000669940000003573,QHOT
4000669940000005712,541,4000669940000005171,QHOT
4000669940000005714,2141,4000669940000003573,QHOT
4000669940000005716,2143,4000669940000003573,QHOT
4000669940000005718,547,4000669940000005171,QHOT
4000669940000005720,2273,4000669940000003447,QHOT
4000669940000005722,4271,4000669940000001451,QHOT
4000669940000005724,2473,4000669940000003251,QHOT
4000669940000005726,2153,4000669940000003573,QHOT
4000669940000005728,557,4000669940000005171,QHOT
4000669940000005730,4093,4000669940000001637,QHOT
4000669940000005732,3821,4000669940000001911,QHOT
4000669940000005734,563,4000669940000005171,QHOT
4000669940000005736,4099,4000669940000001637,QHOT
4000669940000005738,6221,4000669939999999517,QHOT
4000669940000005740,569,4000669940000005171,QHOT
4000669940000005742,571,4000669940000005171,QHOT
4000669940000005744,2297,4000669940000003447,QHOT
4000669940000005746,4999,4000669940000000747,QHOT
4000669940000005748,577,4000669940000005171,QHOT
4000669940000005750,5003,4000669940000000747,QHOT
4000669940000005752,2179,4000669940000003573,QHOT
4000669940000005754,2503,4000669940000003251,QHOT
4000669940000005756,2309,4000669940000003447,QHOT
4000669940000005758,587,4000669940000005171,QHOT
4000669940000005760,6073,4000669939999999687,QHOT
4000669940000005762,3851,4000669940000001911,QHOT
4000669940000005764,593,4000669940000005171,QHOT
4000669940000005766,4129,4000669940000001637,QHOT
4000669940000005768,4457,4000669940000001311,QHOT
4000669940000005770,599,4000669940000005171,QHOT
4000669940000005772,601,4000669940000005171,QHOT
4000669940000005774,3863,4000669940000001911,QHOT
4000669940000005776,2203,4000669940000003573,QHOT
4000669940000005778,607,4000669940000005171,QHOT
4000669940000005780,2207,4000669940000003573,QHOT
4000669940000005782,2531,4000669940000003251,QHOT
