# Goldbach verification checkpoint + samples
# original_start=4000121119999999996
# original_end=4001000000000000000
# last_verified=4000518339999999994
# total_verified=198610000000000
# total_total=198610000000000
# total_tries=3902536983146
# total_qhot=198473535614671
# total_misses=0
# elapsed_sec=219905.558032
N,p,q,source
4000441700000000074,947,4000441699999999127,QHOT
4000441700000000076,233,4000441699999999843,QHOT
4000441700000000078,337,4000441699999999741,QHOT
4000441700000000080,953,4000441699999999127,QHOT
4000441700000000082,239,4000441699999999843,QHOT
4000441700000000084,241,4000441699999999843,QHOT
4000441700000000086,773,4000441699999999313,QHOT
4000441700000000088,347,4000441699999999741,QHOT
4000441700000000090,349,4000441699999999741,QHOT
4000441700000000092,1151,4000441699999998941,QHOT
4000441700000000094,967,4000441699999999127,QHOT
4000441700000000096,229,4000441699999999867,QHOT
4000441700000000098,971,4000441699999999127,QHOT
4000441700000000100,257,4000441699999999843,QHOT
4000441700000000102,181,4000441699999999921,QHOT
4000441700000000104,977,4000441699999999127,QHOT
4000441700000000106,263,4000441699999999843,QHOT
4000441700000000108,367,4000441699999999741,QHOT
4000441700000000110,983,4000441699999999127,QHOT
4000441700000000112,1171,4000441699999998941,QHOT
4000441700000000114,271,4000441699999999843,QHOT
4000441700000000116,347,4000441699999999769,QHOT
4000441700000000118,991,4000441699999999127,QHOT
4000441700000000120,277,4000441699999999843,QHOT
4000441700000000122,1181,4000441699999998941,QHOT
4000441700000000124,997,4000441699999999127,QHOT
4000441700000000126,283,4000441699999999843,QHOT
4000441700000000128,1187,4000441699999998941,QHOT
4000441700000000130,389,4000441699999999741,QHOT
4000441700000000132,211,4000441699999999921,QHOT
4000441700000000134,1193,4000441699999998941,QHOT
4000441700000000136,1009,4000441699999999127,QHOT
4000441700000000138,397,4000441699999999741,QHOT
4000441700000000140,1013,4000441699999999127,QHOT
4000441700000000142,1201,4000441699999998941,QHOT
4000441700000000144,277,4000441699999999867,QHOT
4000441700000000146,1019,4000441699999999127,QHOT
4000441700000000148,1021,4000441699999999127,QHOT
4000441700000000150,307,4000441699999999843,QHOT
4000441700000000152,839,4000441699999999313,QHOT
4000441700000000154,1213,4000441699999998941,QHOT
4000441700000000156,313,4000441699999999843,QHOT
4000441700000000158,1031,4000441699999999127,QHOT
4000441700000000160,1033,4000441699999999127,QHOT
4000441700000000162,421,4000441699999999741,QHOT
4000441700000000164,1223,4000441699999998941,QHOT
4000441700000000166,1039,4000441699999999127,QHOT
4000441700000000168,37,4000441700000000131,SIEVE
4000441700000000170,1229,4000441699999998941,QHOT
4000441700000000172,41,4000441700000000131,QHOT
4000441700000000174,43,4000441700000000131,QHOT
4000441700000000176,1049,4000441699999999127,QHOT
4000441700000000178,47,4000441700000000131,QHOT
4000441700000000180,337,4000441699999999843,QHOT
4000441700000000182,101,4000441700000000081,SIEVE
4000441700000000184,103,4000441700000000081,QHOT
4000441700000000186,103,4000441700000000083,SIEVE
4000441700000000188,107,4000441700000000081,QHOT
4000441700000000190,107,4000441700000000083,QHOT
4000441700000000192,109,4000441700000000083,QHOT
4000441700000000194,113,4000441700000000081,QHOT
4000441700000000196,113,4000441700000000083,QHOT
4000441700000000198,67,4000441700000000131,QHOT
4000441700000000200,1259,4000441699999998941,QHOT
4000441700000000202,71,4000441700000000131,QHOT
4000441700000000204,73,4000441700000000131,QHOT
4000441700000000206,137,4000441700000000069,SIEVE
4000441700000000208,139,4000441700000000069,QHOT
4000441700000000210,127,4000441700000000083,QHOT
4000441700000000212,131,4000441700000000081,QHOT
4000441700000000214,131,4000441700000000083,QHOT
4000441700000000216,373,4000441699999999843,QHOT
4000441700000000218,149,4000441700000000069,QHOT
4000441700000000220,151,4000441700000000069,QHOT
4000441700000000222,139,4000441700000000083,QHOT
4000441700000000224,1097,4000441699999999127,QHOT
4000441700000000226,157,4000441700000000069,QHOT
4000441700000000228,97,4000441700000000131,QHOT
4000441700000000230,149,4000441700000000081,QHOT
4000441700000000232,163,4000441700000000069,QHOT
4000441700000000234,151,4000441700000000083,QHOT
4000441700000000236,167,4000441700000000069,QHOT
4000441700000000238,157,4000441700000000081,QHOT
4000441700000000240,157,4000441700000000083,QHOT
4000441700000000242,173,4000441700000000069,QHOT
4000441700000000244,163,4000441700000000081,QHOT
4000441700000000246,163,4000441700000000083,QHOT
4000441700000000248,179,4000441700000000069,QHOT
4000441700000000250,181,4000441700000000069,QHOT
4000441700000000252,409,4000441699999999843,QHOT
4000441700000000254,173,4000441700000000081,QHOT
4000441700000000256,173,4000441700000000083,QHOT
4000441700000000258,127,4000441700000000131,QHOT
4000441700000000260,191,4000441700000000069,QHOT
4000441700000000262,193,4000441700000000069,QHOT
4000441700000000264,181,4000441700000000083,QHOT
4000441700000000266,197,4000441700000000069,QHOT
4000441700000000268,199,4000441700000000069,QHOT
4000441700000000270,139,4000441700000000131,QHOT
4000441700000000272,191,4000441700000000081,QHOT
4000441700000000274,191,4000441700000000083,QHOT
4000441700000000276,193,4000441700000000083,QHOT
4000441700000000278,197,4000441700000000081,QHOT
4000441700000000280,211,4000441700000000069,QHOT
4000441700000000282,199,4000441700000000083,QHOT
4000441700000000284,971,4000441699999999313,QHOT
4000441700000000286,443,4000441699999999843,QHOT
4000441700000000288,157,4000441700000000131,QHOT
4000441700000000290,1163,4000441699999999127,QHOT
4000441700000000292,223,4000441700000000069,QHOT
4000441700000000294,211,4000441700000000083,QHOT
4000441700000000296,227,4000441700000000069,QHOT
4000441700000000298,229,4000441700000000069,QHOT
4000441700000000300,457,4000441699999999843,QHOT
4000441700000000302,233,4000441700000000069,QHOT
4000441700000000304,223,4000441700000000081,QHOT
4000441700000000306,223,4000441700000000083,QHOT
4000441700000000308,239,4000441700000000069,QHOT
4000441700000000310,241,4000441700000000069,QHOT
4000441700000000312,229,4000441700000000083,QHOT
4000441700000000314,233,4000441700000000081,QHOT
4000441700000000316,233,4000441700000000083,QHOT
4000441700000000318,577,4000441699999999741,QHOT
4000441700000000320,251,4000441700000000069,QHOT
4000441700000000322,239,4000441700000000083,QHOT
4000441700000000324,241,4000441700000000083,QHOT
4000441700000000326,257,4000441700000000069,QHOT
4000441700000000328,197,4000441700000000131,QHOT
4000441700000000330,199,4000441700000000131,QHOT
4000441700000000332,263,4000441700000000069,QHOT
4000441700000000334,251,4000441700000000083,QHOT
4000441700000000336,19,4000441700000000317,SIEVE
4000441700000000338,269,4000441700000000069,QHOT
4000441700000000340,23,4000441700000000317,QHOT
4000441700000000342,211,4000441700000000131,QHOT
4000441700000000344,263,4000441700000000081,QHOT
4000441700000000346,29,4000441700000000317,QHOT
4000441700000000348,31,4000441700000000317,QHOT
4000441700000000350,281,4000441700000000069,QHOT
4000441700000000352,283,4000441700000000069,QHOT
4000441700000000354,37,4000441700000000317,QHOT
4000441700000000356,1229,4000441699999999127,QHOT
4000441700000000358,41,4000441700000000317,QHOT
4000441700000000360,43,4000441700000000317,QHOT
4000441700000000362,293,4000441700000000069,QHOT
4000441700000000364,47,4000441700000000317,QHOT
4000441700000000366,283,4000441700000000083,QHOT
4000441700000000368,1427,4000441699999998941,QHOT
4000441700000000370,53,4000441700000000317,QHOT
4000441700000000372,241,4000441700000000131,QHOT
4000441700000000374,293,4000441700000000081,QHOT
4000441700000000376,59,4000441700000000317,QHOT
4000441700000000378,61,4000441700000000317,QHOT
4000441700000000380,311,4000441700000000069,QHOT
4000441700000000382,313,4000441700000000069,QHOT
4000441700000000384,67,4000441700000000317,QHOT
4000441700000000386,317,4000441700000000069,QHOT
4000441700000000388,71,4000441700000000317,QHOT
4000441700000000390,73,4000441700000000317,QHOT
4000441700000000392,311,4000441700000000081,QHOT
4000441700000000394,311,4000441700000000083,QHOT
4000441700000000396,79,4000441700000000317,QHOT
4000441700000000398,317,4000441700000000081,QHOT
4000441700000000400,83,4000441700000000317,QHOT
4000441700000000402,271,4000441700000000131,QHOT
4000441700000000404,1277,4000441699999999127,QHOT
4000441700000000406,89,4000441700000000317,QHOT
4000441700000000408,277,4000441700000000131,QHOT
4000441700000000410,1283,4000441699999999127,QHOT
4000441700000000412,331,4000441700000000081,QHOT
4000441700000000414,97,4000441700000000317,QHOT
4000441700000000416,347,4000441700000000069,QHOT
4000441700000000418,101,4000441700000000317,QHOT
4000441700000000420,103,4000441700000000317,QHOT
4000441700000000422,353,4000441700000000069,QHOT
4000441700000000424,107,4000441700000000317,QHOT
4000441700000000426,109,4000441700000000317,QHOT
4000441700000000428,359,4000441700000000069,QHOT
4000441700000000430,113,4000441700000000317,QHOT
4000441700000000432,349,4000441700000000083,QHOT
4000441700000000434,353,4000441700000000081,QHOT
4000441700000000436,367,4000441700000000069,QHOT
4000441700000000438,307,4000441700000000131,QHOT
4000441700000000440,359,4000441700000000081,QHOT
4000441700000000442,373,4000441700000000069,QHOT
4000441700000000444,127,4000441700000000317,QHOT
4000441700000000446,1319,4000441699999999127,QHOT
4000441700000000448,131,4000441700000000317,QHOT
4000441700000000450,367,4000441700000000083,QHOT
4000441700000000452,383,4000441700000000069,QHOT
4000441700000000454,137,4000441700000000317,QHOT
4000441700000000456,139,4000441700000000317,QHOT
4000441700000000458,389,4000441700000000069,QHOT
4000441700000000460,379,4000441700000000081,QHOT
4000441700000000462,379,4000441700000000083,QHOT
4000441700000000464,383,4000441700000000081,QHOT
4000441700000000466,149,4000441700000000317,QHOT
4000441700000000468,151,4000441700000000317,QHOT
4000441700000000470,401,4000441700000000069,QHOT
4000441700000000472,389,4000441700000000083,QHOT
4000441700000000474,157,4000441700000000317,QHOT
4000441700000000476,1163,4000441699999999313,QHOT
4000441700000000478,409,4000441700000000069,QHOT
4000441700000000480,163,4000441700000000317,QHOT
4000441700000000482,401,4000441700000000081,QHOT
4000441700000000484,167,4000441700000000317,QHOT
4000441700000000486,643,4000441699999999843,QHOT
4000441700000000488,419,4000441700000000069,QHOT
4000441700000000490,173,4000441700000000317,QHOT
4000441700000000492,409,4000441700000000083,QHOT
4000441700000000494,1367,4000441699999999127,QHOT
4000441700000000496,179,4000441700000000317,QHOT
4000441700000000498,181,4000441700000000317,QHOT
4000441700000000500,431,4000441700000000069,QHOT
4000441700000000502,433,4000441700000000069,QHOT
4000441700000000504,421,4000441700000000083,QHOT
4000441700000000506,1193,4000441699999999313,QHOT
4000441700000000508,191,4000441700000000317,QHOT
4000441700000000510,193,4000441700000000317,QHOT
4000441700000000512,443,4000441700000000069,QHOT
4000441700000000514,197,4000441700000000317,QHOT
4000441700000000516,199,4000441700000000317,QHOT
4000441700000000518,449,4000441700000000069,QHOT
4000441700000000520,439,4000441700000000081,QHOT
4000441700000000522,439,4000441700000000083,QHOT
4000441700000000524,443,4000441700000000081,QHOT
4000441700000000526,457,4000441700000000069,QHOT
4000441700000000528,211,4000441700000000317,QHOT
4000441700000000530,461,4000441700000000069,QHOT
4000441700000000532,463,4000441700000000069,QHOT
4000441700000000534,691,4000441699999999843,QHOT
4000441700000000536,467,4000441700000000069,QHOT
4000441700000000538,457,4000441700000000081,QHOT
4000441700000000540,223,4000441700000000317,QHOT
4000441700000000542,461,4000441700000000081,QHOT
4000441700000000544,227,4000441700000000317,QHOT
4000441700000000546,229,4000441700000000317,QHOT
4000441700000000548,479,4000441700000000069,QHOT
4000441700000000550,233,4000441700000000317,QHOT
4000441700000000552,421,4000441700000000131,QHOT
4000441700000000554,1427,4000441699999999127,QHOT
4000441700000000556,239,4000441700000000317,QHOT
4000441700000000558,241,4000441700000000317,QHOT
4000441700000000560,491,4000441700000000069,QHOT
4000441700000000562,479,4000441700000000083,QHOT
4000441700000000564,433,4000441700000000131,QHOT
4000441700000000566,1439,4000441699999999127,QHOT
4000441700000000568,251,4000441700000000317,QHOT
4000441700000000570,487,4000441700000000083,QHOT
4000441700000000572,503,4000441700000000069,QHOT
4000441700000000574,257,4000441700000000317,QHOT
4000441700000000576,733,4000441699999999843,QHOT
4000441700000000578,509,4000441700000000069,QHOT
4000441700000000580,263,4000441700000000317,QHOT
4000441700000000582,499,4000441700000000083,QHOT
4000441700000000584,503,4000441700000000081,QHOT
4000441700000000586,269,4000441700000000317,QHOT
4000441700000000588,271,4000441700000000317,QHOT
4000441700000000590,521,4000441700000000069,QHOT
4000441700000000592,523,4000441700000000069,QHOT
4000441700000000594,277,4000441700000000317,QHOT
4000441700000000596,1283,4000441699999999313,QHOT
4000441700000000598,281,4000441700000000317,QHOT
4000441700000000600,283,4000441700000000317,QHOT
4000441700000000602,521,4000441700000000081,QHOT
4000441700000000604,521,4000441700000000083,QHOT
4000441700000000606,523,4000441700000000083,QHOT
4000441700000000608,1481,4000441699999999127,QHOT
4000441700000000610,293,4000441700000000317,QHOT
4000441700000000612,769,4000441699999999843,QHOT
4000441700000000614,1487,4000441699999999127,QHOT
4000441700000000616,547,4000441700000000069,QHOT
4000441700000000618,487,4000441700000000131,QHOT
4000441700000000620,1493,4000441699999999127,QHOT
4000441700000000622,541,4000441700000000081,QHOT
4000441700000000624,307,4000441700000000317,QHOT
4000441700000000626,557,4000441700000000069,QHOT
4000441700000000628,311,4000441700000000317,QHOT
4000441700000000630,313,4000441700000000317,QHOT
4000441700000000632,563,4000441700000000069,QHOT
4000441700000000634,317,4000441700000000317,QHOT
4000441700000000636,769,4000441699999999867,QHOT
4000441700000000638,569,4000441700000000069,QHOT
4000441700000000640,571,4000441700000000069,QHOT
4000441700000000642,103,4000441700000000539,SIEVE
4000441700000000644,563,4000441700000000081,QHOT
4000441700000000646,107,4000441700000000539,QHOT
4000441700000000648,109,4000441700000000539,QHOT
4000441700000000650,569,4000441700000000081,QHOT
4000441700000000652,113,4000441700000000539,QHOT
4000441700000000654,337,4000441700000000317,QHOT
4000441700000000656,587,4000441700000000069,QHOT
4000441700000000658,577,4000441700000000081,QHOT
4000441700000000660,577,4000441700000000083,QHOT
4000441700000000662,593,4000441700000000069,QHOT
4000441700000000664,347,4000441700000000317,QHOT
4000441700000000666,127,4000441700000000539,QHOT
4000441700000000668,599,4000441700000000069,QHOT
4000441700000000670,131,4000441700000000539,QHOT
4000441700000000672,541,4000441700000000131,QHOT
4000441700000000674,593,4000441700000000081,QHOT
4000441700000000676,137,4000441700000000539,QHOT
4000441700000000678,139,4000441700000000539,QHOT
4000441700000000680,599,4000441700000000081,QHOT
4000441700000000682,613,4000441700000000069,QHOT
4000441700000000684,367,4000441700000000317,QHOT
4000441700000000686,617,4000441700000000069,QHOT
4000441700000000688,149,4000441700000000539,QHOT
4000441700000000690,151,4000441700000000539,QHOT
4000441700000000692,89,4000441700000000603,SIEVE
4000441700000000694,613,4000441700000000081,QHOT
4000441700000000696,157,4000441700000000539,QHOT
4000441700000000698,617,4000441700000000081,QHOT
4000441700000000700,97,4000441700000000603,QHOT
4000441700000000702,163,4000441700000000539,QHOT
4000441700000000704,101,4000441700000000603,QHOT
4000441700000000706,103,4000441700000000603,QHOT
4000441700000000708,577,4000441700000000131,QHOT
4000441700000000710,107,4000441700000000603,QHOT
4000441700000000712,109,4000441700000000603,QHOT
4000441700000000714,397,4000441700000000317,QHOT
4000441700000000716,113,4000441700000000603,QHOT
4000441700000000718,179,4000441700000000539,QHOT
4000441700000000720,181,4000441700000000539,QHOT
4000441700000000722,653,4000441700000000069,QHOT
4000441700000000724,641,4000441700000000083,QHOT
4000441700000000726,409,4000441700000000317,QHOT
4000441700000000728,659,4000441700000000069,QHOT
4000441700000000730,127,4000441700000000603,QHOT
4000441700000000732,193,4000441700000000539,QHOT
4000441700000000734,131,4000441700000000603,QHOT
4000441700000000736,197,4000441700000000539,QHOT
4000441700000000738,199,4000441700000000539,QHOT
4000441700000000740,137,4000441700000000603,QHOT
4000441700000000742,139,4000441700000000603,QHOT
4000441700000000744,661,4000441700000000083,QHOT
4000441700000000746,677,4000441700000000069,QHOT
4000441700000000748,431,4000441700000000317,QHOT
4000441700000000750,211,4000441700000000539,QHOT
4000441700000000752,149,4000441700000000603,QHOT
4000441700000000754,151,4000441700000000603,QHOT
4000441700000000756,439,4000441700000000317,QHOT
4000441700000000758,677,4000441700000000081,QHOT
4000441700000000760,157,4000441700000000603,QHOT
4000441700000000762,223,4000441700000000539,QHOT
4000441700000000764,683,4000441700000000081,QHOT
4000441700000000766,163,4000441700000000603,QHOT
4000441700000000768,229,4000441700000000539,QHOT
4000441700000000770,167,4000441700000000603,QHOT
4000441700000000772,233,4000441700000000539,QHOT
4000441700000000774,457,4000441700000000317,QHOT
4000441700000000776,173,4000441700000000603,QHOT
4000441700000000778,239,4000441700000000539,QHOT
4000441700000000780,241,4000441700000000539,QHOT
4000441700000000782,179,4000441700000000603,QHOT
4000441700000000784,181,4000441700000000603,QHOT
4000441700000000786,919,4000441699999999867,QHOT
4000441700000000788,719,4000441700000000069,QHOT
4000441700000000790,251,4000441700000000539,QHOT
4000441700000000792,709,4000441700000000083,QHOT
4000441700000000794,191,4000441700000000603,QHOT
4000441700000000796,193,4000441700000000603,QHOT
4000441700000000798,877,4000441699999999921,QHOT
4000441700000000800,197,4000441700000000603,QHOT
4000441700000000802,199,4000441700000000603,QHOT
4000441700000000804,487,4000441700000000317,QHOT
4000441700000000806,1493,4000441699999999313,QHOT
4000441700000000808,269,4000441700000000539,QHOT
4000441700000000810,271,4000441700000000539,QHOT
4000441700000000812,743,4000441700000000069,QHOT
4000441700000000814,211,4000441700000000603,QHOT
4000441700000000816,277,4000441700000000539,QHOT
4000441700000000818,1877,4000441699999998941,QHOT
4000441700000000820,281,4000441700000000539,QHOT
4000441700000000822,283,4000441700000000539,QHOT
4000441700000000824,743,4000441700000000081,QHOT
4000441700000000826,223,4000441700000000603,QHOT
4000441700000000828,1087,4000441699999999741,QHOT
4000441700000000830,227,4000441700000000603,QHOT
4000441700000000832,229,4000441700000000603,QHOT
4000441700000000834,751,4000441700000000083,QHOT
4000441700000000836,233,4000441700000000603,QHOT
4000441700000000838,521,4000441700000000317,QHOT
4000441700000000840,523,4000441700000000317,QHOT
4000441700000000842,239,4000441700000000603,QHOT
4000441700000000844,241,4000441700000000603,QHOT
4000441700000000846,307,4000441700000000539,QHOT
4000441700000000848,1721,4000441699999999127,QHOT
4000441700000000850,311,4000441700000000539,QHOT
4000441700000000852,313,4000441700000000539,QHOT
4000441700000000854,251,4000441700000000603,QHOT
4000441700000000856,317,4000441700000000539,QHOT
4000441700000000858,541,4000441700000000317,QHOT
4000441700000000860,257,4000441700000000603,QHOT
4000441700000000862,1019,4000441699999999843,QHOT
4000441700000000864,547,4000441700000000317,QHOT
4000441700000000866,263,4000441700000000603,QHOT
4000441700000000868,787,4000441700000000081,QHOT
4000441700000000870,331,4000441700000000539,QHOT
4000441700000000872,269,4000441700000000603,QHOT
4000441700000000874,271,4000441700000000603,QHOT
4000441700000000876,337,4000441700000000539,QHOT
4000441700000000878,809,4000441700000000069,QHOT
4000441700000000880,277,4000441700000000603,QHOT
4000441700000000882,751,4000441700000000131,QHOT
4000441700000000884,281,4000441700000000603,QHOT
4000441700000000886,283,4000441700000000603,QHOT
4000441700000000888,349,4000441700000000539,QHOT
4000441700000000890,821,4000441700000000069,QHOT
4000441700000000892,353,4000441700000000539,QHOT
4000441700000000894,577,4000441700000000317,QHOT
4000441700000000896,293,4000441700000000603,QHOT
4000441700000000898,359,4000441700000000539,QHOT
4000441700000000900,769,4000441700000000131,QHOT
4000441700000000902,821,4000441700000000081,QHOT
4000441700000000904,587,4000441700000000317,QHOT
4000441700000000906,367,4000441700000000539,QHOT
4000441700000000908,839,4000441700000000069,QHOT
4000441700000000910,307,4000441700000000603,QHOT
4000441700000000912,373,4000441700000000539,QHOT
4000441700000000914,311,4000441700000000603,QHOT
4000441700000000916,313,4000441700000000603,QHOT
4000441700000000918,379,4000441700000000539,QHOT
4000441700000000920,317,4000441700000000603,QHOT
4000441700000000922,383,4000441700000000539,QHOT
4000441700000000924,607,4000441700000000317,QHOT
4000441700000000926,857,4000441700000000069,QHOT
4000441700000000928,389,4000441700000000539,QHOT
4000441700000000930,613,4000441700000000317,QHOT
4000441700000000932,863,4000441700000000069,QHOT
4000441700000000934,331,4000441700000000603,QHOT
4000441700000000936,397,4000441700000000539,QHOT
4000441700000000938,857,4000441700000000081,QHOT
4000441700000000940,337,4000441700000000603,QHOT
4000441700000000942,859,4000441700000000083,QHOT
4000441700000000944,863,4000441700000000081,QHOT
4000441700000000946,877,4000441700000000069,QHOT
4000441700000000948,409,4000441700000000539,QHOT
4000441700000000950,347,4000441700000000603,QHOT
4000441700000000952,349,4000441700000000603,QHOT
4000441700000000954,823,4000441700000000131,QHOT
4000441700000000956,353,4000441700000000603,QHOT
4000441700000000958,419,4000441700000000539,QHOT
4000441700000000960,421,4000441700000000539,QHOT
4000441700000000962,359,4000441700000000603,QHOT
4000441700000000964,647,4000441700000000317,QHOT
4000441700000000966,883,4000441700000000083,QHOT
4000441700000000968,887,4000441700000000081,QHOT
4000441700000000970,367,4000441700000000603,QHOT
4000441700000000972,433,4000441700000000539,QHOT
4000441700000000974,1847,4000441699999999127,QHOT
4000441700000000976,373,4000441700000000603,QHOT
4000441700000000978,439,4000441700000000539,QHOT
4000441700000000980,911,4000441700000000069,QHOT
4000441700000000982,379,4000441700000000603,QHOT
4000441700000000984,853,4000441700000000131,QHOT
4000441700000000986,383,4000441700000000603,QHOT
4000441700000000988,449,4000441700000000539,QHOT
4000441700000000990,673,4000441700000000317,QHOT
4000441700000000992,389,4000441700000000603,QHOT
4000441700000000994,677,4000441700000000317,QHOT
4000441700000000996,457,4000441700000000539,QHOT
4000441700000000998,929,4000441700000000069,QHOT
4000441700000001000,397,4000441700000000603,QHOT
4000441700000001002,463,4000441700000000539,QHOT
4000441700000001004,401,4000441700000000603,QHOT
4000441700000001006,467,4000441700000000539,QHOT
4000441700000001008,691,4000441700000000317,QHOT
4000441700000001010,941,4000441700000000069,QHOT
4000441700000001012,409,4000441700000000603,QHOT
4000441700000001014,883,4000441700000000131,QHOT
4000441700000001016,947,4000441700000000069,QHOT
4000441700000001018,479,4000441700000000539,QHOT
4000441700000001020,937,4000441700000000083,QHOT
4000441700000001022,419,4000441700000000603,QHOT
4000441700000001024,421,4000441700000000603,QHOT
4000441700000001026,487,4000441700000000539,QHOT
4000441700000001028,947,4000441700000000081,QHOT
4000441700000001030,491,4000441700000000539,QHOT
4000441700000001032,1291,4000441699999999741,QHOT
4000441700000001034,431,4000441700000000603,QHOT
4000441700000001036,433,4000441700000000603,QHOT
4000441700000001038,499,4000441700000000539,QHOT
4000441700000001040,971,4000441700000000069,QHOT
4000441700000001042,439,4000441700000000603,QHOT
4000441700000001044,727,4000441700000000317,QHOT
4000441700000001046,443,4000441700000000603,QHOT
4000441700000001048,509,4000441700000000539,QHOT
4000441700000001050,733,4000441700000000317,QHOT
4000441700000001052,449,4000441700000000603,QHOT
4000441700000001054,971,4000441700000000083,QHOT
4000441700000001056,739,4000441700000000317,QHOT
4000441700000001058,977,4000441700000000081,QHOT
4000441700000001060,457,4000441700000000603,QHOT
4000441700000001062,523,4000441700000000539,QHOT
4000441700000001064,461,4000441700000000603,QHOT
4000441700000001066,463,4000441700000000603,QHOT
4000441700000001068,751,4000441700000000317,QHOT
4000441700000001070,467,4000441700000000603,QHOT
4000441700000001072,991,4000441700000000081,QHOT
4000441700000001074,757,4000441700000000317,QHOT
4000441700000001076,1949,4000441699999999127,QHOT
4000441700000001078,761,4000441700000000317,QHOT
4000441700000001080,541,4000441700000000539,QHOT
4000441700000001082,479,4000441700000000603,QHOT
4000441700000001084,953,4000441700000000131,QHOT
4000441700000001086,547,4000441700000000539,QHOT
4000441700000001088,1019,4000441700000000069,QHOT
4000441700000001090,487,4000441700000000603,QHOT
4000441700000001092,1009,4000441700000000083,QHOT
4000441700000001094,491,4000441700000000603,QHOT
4000441700000001096,557,4000441700000000539,QHOT
4000441700000001098,967,4000441700000000131,QHOT
4000441700000001100,1031,4000441700000000069,QHOT
4000441700000001102,499,4000441700000000603,QHOT
4000441700000001104,787,4000441700000000317,QHOT
4000441700000001106,503,4000441700000000603,QHOT
4000441700000001108,569,4000441700000000539,QHOT
4000441700000001110,571,4000441700000000539,QHOT
4000441700000001112,509,4000441700000000603,QHOT
4000441700000001114,797,4000441700000000317,QHOT
4000441700000001116,577,4000441700000000539,QHOT
4000441700000001118,1049,4000441700000000069,QHOT
4000441700000001120,1051,4000441700000000069,QHOT
4000441700000001122,1039,4000441700000000083,QHOT
4000441700000001124,521,4000441700000000603,QHOT
4000441700000001126,523,4000441700000000603,QHOT
4000441700000001128,811,4000441700000000317,QHOT
4000441700000001130,1061,4000441700000000069,QHOT
4000441700000001132,593,4000441700000000539,QHOT
4000441700000001134,1051,4000441700000000083,QHOT
4000441700000001136,1823,4000441699999999313,QHOT
4000441700000001138,599,4000441700000000539,QHOT
4000441700000001140,601,4000441700000000539,QHOT
4000441700000001142,1061,4000441700000000081,QHOT
4000441700000001144,541,4000441700000000603,QHOT
4000441700000001146,607,4000441700000000539,QHOT
4000441700000001148,2207,4000441699999998941,QHOT
4000441700000001150,547,4000441700000000603,QHOT
4000441700000001152,613,4000441700000000539,QHOT
4000441700000001154,2027,4000441699999999127,QHOT
4000441700000001156,617,4000441700000000539,QHOT
4000441700000001158,619,4000441700000000539,QHOT
4000441700000001160,557,4000441700000000603,QHOT
4000441700000001162,1093,4000441700000000069,QHOT
4000441700000001164,1033,4000441700000000131,QHOT
4000441700000001166,563,4000441700000000603,QHOT
4000441700000001168,1087,4000441700000000081,QHOT
4000441700000001170,631,4000441700000000539,QHOT
4000441700000001172,569,4000441700000000603,QHOT
4000441700000001174,571,4000441700000000603,QHOT
4000441700000001176,859,4000441700000000317,QHOT
4000441700000001178,1109,4000441700000000069,QHOT
4000441700000001180,577,4000441700000000603,QHOT
